customer_id,home_market,signup_date,age_group,income_group,home_area_type,acquisition_channel,device,loyalty_member,prior_rides,prior_spend,prior_promotions_used,days_since_last_ride,prior_avg_rating,prior_complaints
C00234,Riverton,2023-06-12,18-24,,Inner suburb,Partnership,iOS,0,4,59.56,3,33,4.33,0
C00235,Northport,2023-03-28,65+,Under $35k,Urban core,Social media,Android,0,0,0.0,1,290,4.75,0
C00236,Lake City,2023-08-09,25-34,,Inner suburb,Social media,iOS,0,17,626.2,4,42,4.9,1
C00237,Riverton,2022-07-12,55-64,Under $35k,Inner suburb,Organic,iOS,0,20,546.69,1,4,4.41,0
C00238,Riverton,2023-12-05,35-44,Under $35k,Outer suburb,Social media,Android,0,1,14.81,0,65,4.74,0
C00239,Lake City,2023-01-07,25-34,Under $35k,Outer suburb,Referral,Android,0,6,38.14,2,7,4.71,0
C00240,Grand Junction,2024-08-23,25-34,$125k+,Inner suburb,Social media,iOS,0,4,86.86,0,2,4.65,0
C00241,Mesa Vista,2024-06-12,25-34,$125k+,Urban core,Organic,iOS,0,4,105.64,0,4,4.72,0
C00242,Mesa Vista,2022-10-07,25-34,$90k-$124k,Inner suburb,Organic,Android,0,5,98.22,1,30,5.0,2
C00243,Mesa Vista,2023-11-04,55-64,$90k-$124k,Inner suburb,Referral,Android,0,6,129.33,1,24,4.75,0
C00244,Northport,2023-01-23,65+,$90k-$124k,Urban core,Partnership,iOS,0,18,315.0,1,18,4.92,0
C00245,Mesa Vista,2022-07-19,55-64,$60k-$89k,Inner suburb,Referral,Android,0,4,107.12,1,34,4.6,0
C00246,Riverton,2022-11-07,65+,Under $35k,Inner suburb,Referral,iOS,0,11,196.35,3,42,4.47,0
C00247,Riverton,2022-08-27,35-44,Under $35k,Inner suburb,Referral,Android,0,1,17.58,0,13,4.88,0
C00248,Mesa Vista,2024-06-02,55-64,$125k+,Urban core,Organic,Android,0,8,193.03,2,19,4.91,0
C00249,Mesa Vista,2024-11-25,25-34,$90k-$124k,Inner suburb,Paid search,Android,0,12,397.8,3,9,5.0,1
C00250,Mesa Vista,2022-04-17,45-54,Under $35k,Urban core,Social media,iOS,0,9,189.44,3,16,4.44,1
C00251,Mesa Vista,2023-06-23,35-44,$60k-$89k,Outer suburb,Referral,Android,0,3,77.07,0,13,4.94,0
C00252,Riverton,2024-08-21,35-44,$35k-$59k,Outer suburb,Social media,Android,0,1,15.84,0,29,4.99,0
C00253,Grand Junction,2022-02-09,65+,$90k-$124k,Urban core,Social media,iOS,0,3,113.41,0,13,,1
C00254,Mesa Vista,2023-11-21,25-34,$35k-$59k,Inner suburb,Social media,Android,0,3,57.08,1,70,4.38,0
C00255,Lake City,2024-12-09,35-44,,Urban core,Organic,Android,1,14,469.89,3,11,4.79,1
C00256,Mesa Vista,2023-02-16,25-34,$60k-$89k,Urban core,Paid search,iOS,0,3,82.42,0,40,4.26,0
C00257,Northport,2023-05-19,35-44,,Urban core,Organic,iOS,0,18,364.58,3,3,4.53,0
C00258,Northport,2022-08-10,65+,$90k-$124k,Urban core,Organic,Android,0,4,118.05,1,21,4.81,0
C00259,Mesa Vista,2022-05-21,25-34,,Outer suburb,Partnership,iOS,0,5,123.24,2,23,5.0,0
C00260,Mesa Vista,2023-09-25,25-34,$60k-$89k,Inner suburb,Organic,iOS,0,6,141.48,2,1,5.0,0
C00261,Northport,2022-10-29,55-64,$35k-$59k,Inner suburb,Referral,Android,0,18,302.73,3,3,4.93,1
C00262,Riverton,2024-03-26,18-24,Under $35k,Inner suburb,Referral,iOS,0,2,45.55,0,78,4.27,0
C00263,Lake City,2023-08-16,25-34,$35k-$59k,Outer suburb,Organic,Android,0,2,45.1,0,31,4.8,0
C00264,Grand Junction,2023-11-11,25-34,Under $35k,Urban core,Organic,Android,0,2,45.25,0,23,4.93,0
C00265,Lake City,2024-10-13,45-54,$60k-$89k,Urban core,Paid search,Android,0,3,57.55,1,5,4.44,0
C00266,Riverton,2022-07-10,18-24,$90k-$124k,Outer suburb,Organic,iOS,1,7,156.2,2,1,4.19,1
C00267,Lake City,2024-06-15,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,2,49.16,0,7,4.17,0
C00268,Riverton,2024-09-08,55-64,$60k-$89k,Urban core,Referral,Android,0,2,37.64,0,35,4.35,0
C00269,Lake City,2023-01-16,25-34,Under $35k,Inner suburb,Paid search,iOS,1,4,63.98,4,1,5.0,0
C00270,Grand Junction,2022-04-10,18-24,$35k-$59k,Inner suburb,Partnership,Android,0,13,377.62,1,2,4.71,1
C00271,Mesa Vista,2022-08-28,35-44,Under $35k,Inner suburb,Referral,iOS,0,3,43.57,0,13,4.16,0
C00272,Grand Junction,2024-06-28,18-24,,Inner suburb,Paid search,Android,0,0,0.0,0,304,4.66,0
C00273,Lake City,2024-11-16,18-24,$35k-$59k,Urban core,Organic,Android,0,6,109.16,1,10,4.22,0
C00274,Lake City,2023-07-13,25-34,$125k+,Urban core,Social media,iOS,0,2,61.21,0,52,4.79,0
C00275,Mesa Vista,2023-10-07,18-24,Under $35k,Urban core,Social media,iOS,0,1,19.76,0,12,4.69,0
C00276,Riverton,2024-07-19,18-24,Under $35k,Outer suburb,Paid search,Android,1,38,807.29,7,20,4.7,0
C00277,Riverton,2023-06-07,25-34,$90k-$124k,Inner suburb,Referral,iOS,0,8,142.77,2,18,4.61,0
C00278,Northport,2023-01-10,45-54,$35k-$59k,Inner suburb,Organic,Android,0,45,842.34,6,79,4.71,1
C00279,Grand Junction,2023-02-12,18-24,$35k-$59k,Urban core,Referral,iOS,0,2,59.62,0,82,4.79,1
C00280,Lake City,2024-07-31,25-34,Under $35k,Outer suburb,Organic,Android,0,0,0.0,0,193,5.0,0
C00281,Lake City,2022-04-14,25-34,$90k-$124k,Urban core,Social media,iOS,0,30,1090.29,1,25,4.73,0
C00282,Lake City,2024-04-26,65+,,Urban core,Partnership,Android,0,9,147.83,1,6,4.47,0
C00283,Riverton,2023-03-03,35-44,$60k-$89k,Outer suburb,Paid search,iOS,1,16,369.86,1,19,4.7,0
C00284,Mesa Vista,2024-05-11,25-34,$60k-$89k,Inner suburb,Referral,Android,0,12,216.82,1,5,4.3,0
C00285,Lake City,2022-01-01,18-24,Under $35k,Inner suburb,Partnership,iOS,0,4,71.89,1,46,4.92,0
C00286,Lake City,2023-08-18,25-34,$60k-$89k,Inner suburb,Referral,iOS,0,4,91.61,1,8,4.89,0
C00287,Northport,2022-07-13,45-54,$35k-$59k,Inner suburb,Organic,Android,0,6,213.27,2,83,,0
C00288,Lake City,2022-03-14,25-34,$35k-$59k,Inner suburb,Paid search,iOS,0,1,12.97,0,9,5.0,0
C00289,Northport,2023-06-23,25-34,$35k-$59k,Urban core,Social media,Android,0,4,63.45,0,76,4.63,0
C00290,Mesa Vista,2022-11-16,25-34,$90k-$124k,Outer suburb,Referral,Android,1,7,141.25,2,13,5.0,0
C00291,Northport,2024-05-10,45-54,$90k-$124k,Outer suburb,Paid search,iOS,0,9,217.61,0,8,4.68,1
C00292,Riverton,2023-05-22,25-34,$125k+,Urban core,Social media,iOS,1,2,48.15,1,4,4.18,0
C00293,Lake City,2022-11-10,35-44,Under $35k,Urban core,Paid search,Android,0,3,40.9,0,27,4.67,0
C00294,Northport,2023-11-30,25-34,$35k-$59k,Outer suburb,Social media,Android,0,2,40.15,0,49,4.72,1
C00295,Lake City,2024-09-01,25-34,Under $35k,Urban core,Organic,iOS,0,5,51.34,0,61,4.52,0
C00296,Northport,2022-12-07,55-64,$35k-$59k,Urban core,Referral,Android,0,0,0.0,1,184,4.53,0
C00297,Mesa Vista,2023-08-05,65+,Under $35k,Urban core,Organic,Android,0,5,132.97,3,11,4.49,0
C00298,Northport,2023-08-19,35-44,Under $35k,Urban core,Organic,iOS,1,5,79.66,4,42,4.62,1
C00299,Riverton,2022-11-05,55-64,$35k-$59k,Inner suburb,Organic,Android,0,5,97.06,1,23,5.0,0
C00300,Mesa Vista,2022-03-07,55-64,$60k-$89k,Outer suburb,Organic,Android,0,1,26.95,0,35,5.0,0
C00301,Mesa Vista,2024-05-21,45-54,$60k-$89k,Inner suburb,Organic,Android,0,9,184.9,2,10,4.69,0
C00302,Northport,2024-11-08,65+,$35k-$59k,Inner suburb,Referral,iOS,1,2,39.92,0,27,5.0,1
C00303,Grand Junction,2024-04-10,18-24,$90k-$124k,Urban core,Referral,iOS,0,2,46.32,1,17,4.57,0
C00304,Mesa Vista,2022-11-05,45-54,$35k-$59k,Inner suburb,Paid search,iOS,0,2,35.21,0,28,4.23,0
C00305,Northport,2023-01-13,25-34,$60k-$89k,Inner suburb,Social media,Android,0,0,0.0,0,121,4.74,0
C00306,Grand Junction,2024-12-12,35-44,Under $35k,Inner suburb,Partnership,iOS,0,24,248.32,3,123,4.85,2
C00307,Northport,2024-12-11,25-34,Under $35k,Outer suburb,Social media,iOS,0,6,137.71,2,8,4.32,0
C00308,Northport,2024-01-24,18-24,Under $35k,Urban core,Referral,Android,0,12,123.18,0,3,4.77,1
C00309,Grand Junction,2023-09-20,25-34,$90k-$124k,Urban core,Organic,iOS,0,1,28.33,0,30,4.8,0
C00310,Mesa Vista,2022-05-01,25-34,Under $35k,Outer suburb,Referral,Android,0,10,202.12,2,2,4.35,1
C00311,Riverton,2023-03-20,35-44,,Urban core,Organic,iOS,0,3,70.24,2,19,5.0,0
C00312,Riverton,2023-03-26,65+,$35k-$59k,Inner suburb,Referral,Android,0,6,178.16,1,1,4.59,0
C00313,Northport,2022-04-10,18-24,$60k-$89k,Urban core,Referral,iOS,0,5,115.41,1,36,4.8,0
C00314,Northport,2022-01-14,65+,$90k-$124k,Urban core,Social media,Android,0,9,162.29,2,52,4.41,1
C00315,Northport,2023-07-19,35-44,$35k-$59k,Outer suburb,Social media,iOS,0,0,0.0,0,330,4.34,0
C00316,Riverton,2022-05-22,35-44,$90k-$124k,Inner suburb,Organic,iOS,0,7,139.94,1,103,4.86,0
C00317,Mesa Vista,2022-11-01,18-24,$35k-$59k,Inner suburb,Paid search,Android,0,20,395.07,3,6,4.18,0
C00318,Northport,2024-08-03,25-34,$60k-$89k,Inner suburb,Organic,iOS,0,15,476.2,3,7,4.97,1
C00319,Lake City,2022-12-14,25-34,$90k-$124k,Inner suburb,Organic,Android,0,28,469.51,2,8,4.67,1
C00320,Lake City,2022-08-11,35-44,Under $35k,Inner suburb,Organic,iOS,0,4,59.35,2,28,4.53,0
C00321,Grand Junction,2024-02-20,25-34,,Urban core,Organic,iOS,0,9,335.39,3,3,4.81,0
C00322,Riverton,2024-02-11,25-34,$60k-$89k,Inner suburb,Organic,Android,0,4,96.33,2,6,4.31,1
C00323,Mesa Vista,2023-08-27,35-44,$60k-$89k,Outer suburb,Organic,Android,0,2,32.02,0,81,4.54,0
C00324,Riverton,2024-05-13,35-44,Under $35k,Inner suburb,Referral,iOS,0,3,59.2,0,5,4.67,0
C00325,Northport,2024-07-19,45-54,$125k+,Outer suburb,Organic,iOS,0,3,69.23,1,4,4.32,1
C00326,Northport,2023-08-02,25-34,Under $35k,Urban core,Partnership,iOS,1,21,426.88,1,1,4.74,0
C00327,Northport,2022-07-11,18-24,$35k-$59k,Urban core,Organic,Android,0,5,97.68,1,27,4.71,0
C00328,Lake City,2023-06-13,35-44,$35k-$59k,Urban core,Paid search,iOS,0,7,162.19,0,6,4.48,0
C00329,Mesa Vista,2022-11-11,45-54,$125k+,Urban core,Organic,Android,1,28,798.32,2,68,4.39,0
C00330,Mesa Vista,2023-01-18,55-64,$125k+,Inner suburb,Organic,Android,1,4,88.38,1,9,4.8,0
C00331,Lake City,2024-03-13,45-54,$125k+,Urban core,Referral,iOS,0,3,48.93,1,107,4.95,0
C00332,Grand Junction,2023-03-27,65+,$60k-$89k,Inner suburb,Paid search,iOS,0,2,44.52,0,77,4.48,0
C00333,Lake City,2024-09-25,25-34,$35k-$59k,Outer suburb,Referral,iOS,0,1,28.3,0,57,4.92,0
C00334,Lake City,2024-04-29,45-54,$60k-$89k,Outer suburb,Paid search,iOS,0,1,20.56,0,1,4.22,1
C00335,Lake City,2023-01-01,25-34,$90k-$124k,Outer suburb,Referral,Android,0,46,1062.79,2,32,5.0,0
C00336,Mesa Vista,2024-04-29,55-64,$60k-$89k,Inner suburb,Organic,Android,0,2,47.44,0,13,4.53,0
C00337,Northport,2023-11-10,35-44,$60k-$89k,Outer suburb,Organic,iOS,0,1,19.94,0,24,5.0,0
C00338,Northport,2023-04-05,25-34,Under $35k,Inner suburb,Organic,Android,0,2,46.72,1,1,4.73,0
C00339,Northport,2023-04-22,25-34,,Urban core,Partnership,iOS,0,11,202.36,2,13,4.52,0
C00340,Mesa Vista,2022-10-03,25-34,$90k-$124k,Inner suburb,Organic,Android,0,3,63.27,0,16,4.62,0
C00341,Riverton,2022-12-10,25-34,$60k-$89k,Inner suburb,Social media,iOS,0,1,18.5,0,30,4.85,0
C00342,Riverton,2024-10-23,55-64,,Inner suburb,Referral,Android,1,1,17.37,0,14,4.69,0
C00343,Grand Junction,2024-07-29,65+,$60k-$89k,Inner suburb,Partnership,Android,0,5,96.41,0,6,4.72,0
C00344,Mesa Vista,2023-06-19,25-34,$60k-$89k,Inner suburb,Social media,iOS,0,4,111.9,1,19,4.61,0
C00345,Mesa Vista,2024-01-11,25-34,Under $35k,Outer suburb,Paid search,iOS,0,6,105.25,1,35,3.94,0
C00346,Mesa Vista,2023-09-07,25-34,$90k-$124k,Outer suburb,Social media,iOS,0,3,61.39,1,17,5.0,0
C00347,Grand Junction,2024-10-17,25-34,$125k+,Inner suburb,Organic,Android,0,2,46.33,1,26,4.43,1
C00348,Mesa Vista,2024-08-20,55-64,$60k-$89k,Inner suburb,Organic,Android,0,3,60.55,2,17,4.42,0
C00349,Lake City,2024-10-21,25-34,$125k+,Urban core,Referral,iOS,1,4,113.78,0,57,5.0,0
C00350,Grand Junction,2023-03-13,55-64,,Inner suburb,Social media,Android,0,10,320.03,4,54,4.89,0
C00351,Northport,2023-11-12,65+,,Inner suburb,Referral,Android,0,5,76.34,2,44,5.0,0
C00352,Northport,2022-11-01,65+,$60k-$89k,Inner suburb,Organic,Android,0,0,0.0,0,128,4.59,0
C00353,Mesa Vista,2022-03-15,45-54,$60k-$89k,Inner suburb,Organic,Android,0,3,91.72,1,44,4.46,0
C00354,Northport,2022-06-19,35-44,,Urban core,Partnership,Android,0,0,0.0,0,394,4.91,0
C00355,Riverton,2023-03-19,25-34,$60k-$89k,Urban core,Organic,Android,0,2,27.42,1,11,4.76,0
C00356,Mesa Vista,2023-09-04,35-44,$125k+,Inner suburb,Organic,iOS,0,3,88.1,2,38,4.58,1
C00357,Grand Junction,2024-01-21,65+,$90k-$124k,Inner suburb,Partnership,iOS,1,3,61.66,0,15,4.74,0
C00358,Grand Junction,2022-10-25,55-64,$35k-$59k,Outer suburb,Referral,iOS,0,5,62.75,1,44,4.73,0
C00359,Northport,2024-05-28,35-44,Under $35k,Inner suburb,Social media,iOS,0,3,70.85,0,23,4.78,0
C00360,Mesa Vista,2022-09-10,45-54,$35k-$59k,Inner suburb,Organic,iOS,0,7,157.81,0,17,5.0,1
C00361,Northport,2024-12-07,45-54,$35k-$59k,Outer suburb,Organic,Android,0,2,51.83,0,21,4.63,0
C00362,Riverton,2022-03-19,35-44,$35k-$59k,Inner suburb,Social media,iOS,1,1,15.99,0,1,4.99,0
C00363,Lake City,2024-03-27,25-34,Under $35k,Urban core,Organic,iOS,0,1,20.74,0,77,4.81,0
C00364,Riverton,2024-05-29,18-24,$35k-$59k,Inner suburb,Organic,iOS,0,2,44.69,2,30,4.92,0
C00365,Northport,2024-08-27,65+,$60k-$89k,Inner suburb,Social media,iOS,0,10,240.08,0,40,5.0,0
C00366,Lake City,2023-08-13,35-44,$35k-$59k,Inner suburb,Paid search,Android,0,7,136.63,1,28,4.24,0
C00367,Riverton,2024-05-05,35-44,$60k-$89k,Urban core,Paid search,Android,0,6,130.96,1,1,4.55,0
C00368,Mesa Vista,2023-09-19,35-44,,Inner suburb,Referral,Android,0,8,180.91,0,28,5.0,0
C00369,Mesa Vista,2023-12-15,45-54,$35k-$59k,Outer suburb,Social media,iOS,0,4,96.42,1,23,4.92,0
C00370,Mesa Vista,2024-04-24,55-64,$35k-$59k,Urban core,Partnership,iOS,0,35,1187.15,1,37,,0
C00371,Riverton,2022-08-03,25-34,Under $35k,Inner suburb,Referral,iOS,0,2,55.35,0,10,4.44,0
C00372,Mesa Vista,2022-11-25,35-44,$35k-$59k,Inner suburb,Referral,iOS,0,6,118.14,1,1,4.68,0
C00373,Mesa Vista,2024-08-13,25-34,$90k-$124k,Inner suburb,Organic,iOS,0,10,240.24,2,16,4.78,0
C00374,Riverton,2024-09-02,25-34,$35k-$59k,Outer suburb,Organic,iOS,0,1,20.54,0,30,4.73,0
C00375,Grand Junction,2023-08-25,45-54,Under $35k,Inner suburb,Referral,iOS,0,2,28.11,0,9,4.47,0
C00376,Northport,2023-09-23,18-24,$90k-$124k,Urban core,Social media,Android,1,35,1033.94,2,2,4.65,0
C00377,Northport,2024-12-16,45-54,$35k-$59k,Urban core,Social media,iOS,0,8,199.14,1,18,4.4,0
C00378,Mesa Vista,2023-06-28,45-54,$60k-$89k,Inner suburb,Organic,Android,0,3,90.52,1,135,4.28,0
C00379,Northport,2022-11-02,18-24,$35k-$59k,Inner suburb,Referral,iOS,0,6,123.31,2,1,4.54,1
C00380,Riverton,2023-11-22,55-64,,Urban core,Partnership,Android,0,5,136.73,3,65,5.0,0
C00381,Mesa Vista,2024-05-11,45-54,$35k-$59k,Outer suburb,Organic,Android,0,8,187.28,3,80,4.46,0
C00382,Northport,2023-05-04,35-44,$35k-$59k,Inner suburb,Referral,iOS,0,23,476.72,3,9,4.32,0
C00383,Lake City,2024-10-10,25-34,,Inner suburb,Social media,Android,0,4,94.65,0,25,4.54,1
C00384,Riverton,2024-03-30,55-64,$35k-$59k,Outer suburb,Partnership,iOS,0,4,74.73,0,9,5.0,0
C00385,Riverton,2024-04-18,18-24,$35k-$59k,Outer suburb,Paid search,Android,0,1,18.07,0,22,5.0,0
C00386,Riverton,2023-01-23,18-24,$35k-$59k,Inner suburb,Organic,iOS,0,8,201.52,2,52,4.91,0
C00387,Mesa Vista,2024-11-22,35-44,$35k-$59k,Inner suburb,Paid search,iOS,0,0,0.0,1,326,4.54,0
C00388,Riverton,2024-05-15,25-34,$90k-$124k,Inner suburb,Paid search,iOS,0,1,25.63,1,15,5.0,0
C00389,Northport,2024-11-23,18-24,$60k-$89k,Urban core,Organic,iOS,1,8,141.34,3,13,4.85,1
C00390,Grand Junction,2023-11-04,25-34,$125k+,Urban core,Referral,iOS,0,4,93.82,2,21,4.53,0
C00391,Grand Junction,2022-05-09,35-44,Under $35k,Inner suburb,Partnership,Android,0,0,0.0,0,470,4.66,0
C00392,Northport,2023-03-08,25-34,$60k-$89k,Urban core,Referral,iOS,0,13,279.91,1,11,5.0,1
C00393,Riverton,2024-12-01,25-34,,Urban core,Paid search,iOS,0,33,544.24,3,36,4.42,1
C00394,Mesa Vista,2022-01-21,18-24,$90k-$124k,Inner suburb,Paid search,iOS,0,16,421.39,2,50,5.0,0
C00395,Mesa Vista,2024-11-20,25-34,$60k-$89k,Urban core,Organic,Android,0,9,158.77,2,34,4.36,0
C00396,Riverton,2022-08-29,45-54,Under $35k,Inner suburb,Referral,Android,0,0,0.0,0,486,4.63,0
C00397,Northport,2022-05-04,45-54,,Urban core,Organic,Android,0,0,0.0,0,120,4.34,0
C00398,Grand Junction,2022-11-09,18-24,$35k-$59k,Inner suburb,Referral,iOS,0,4,68.08,0,10,4.44,0
C00399,Northport,2024-03-10,18-24,$35k-$59k,Inner suburb,Referral,Android,0,3,53.85,2,22,4.33,0
C00400,Mesa Vista,2024-02-01,45-54,$60k-$89k,Outer suburb,Partnership,Android,1,5,101.22,1,22,5.0,0
C00401,Northport,2023-04-21,25-34,$60k-$89k,Outer suburb,Organic,Android,0,14,229.96,0,7,4.49,0
C00402,Mesa Vista,2023-02-06,25-34,$60k-$89k,Inner suburb,Organic,iOS,0,11,304.3,5,3,4.82,1
C00403,Grand Junction,2023-12-25,35-44,$60k-$89k,Outer suburb,Social media,iOS,0,16,435.7,4,17,4.81,1
C00404,Lake City,2024-11-18,65+,$35k-$59k,Inner suburb,Paid search,Android,1,1,18.35,0,23,4.73,0
C00405,Lake City,2022-05-12,35-44,$125k+,Inner suburb,Referral,Android,0,6,109.21,2,1,4.88,0
C00406,Mesa Vista,2023-11-22,55-64,Under $35k,Urban core,Organic,Android,0,1,20.41,0,6,4.56,0
C00407,Northport,2024-02-24,45-54,Under $35k,Inner suburb,Paid search,iOS,0,0,0.0,0,207,4.53,0
C00408,Northport,2022-11-29,18-24,$35k-$59k,Outer suburb,Referral,Android,0,2,32.11,0,8,4.98,0
C00409,Mesa Vista,2023-05-09,35-44,$60k-$89k,Outer suburb,Paid search,Android,0,7,244.47,0,116,4.4,0
C00410,Lake City,2023-06-06,65+,Under $35k,Inner suburb,Paid search,iOS,0,1,18.0,1,23,5.0,0
C00411,Lake City,2023-08-22,45-54,,Urban core,Organic,Android,0,5,68.35,1,45,4.57,0
C00412,Lake City,2024-08-28,25-34,Under $35k,Inner suburb,Social media,iOS,0,3,49.79,0,9,4.95,0
C00413,Lake City,2024-10-10,25-34,$35k-$59k,Inner suburb,Social media,Android,0,1,24.93,0,11,4.93,0
C00414,Riverton,2022-06-21,45-54,$60k-$89k,Inner suburb,Organic,Android,0,8,198.06,2,80,4.27,0
C00415,Lake City,2023-03-22,18-24,Under $35k,Inner suburb,Organic,iOS,0,3,44.14,0,5,5.0,0
C00416,Mesa Vista,2024-03-16,18-24,$60k-$89k,Inner suburb,Partnership,Android,0,2,27.63,1,40,4.99,0
C00417,Grand Junction,2022-09-23,35-44,$90k-$124k,Inner suburb,Social media,iOS,0,0,0.0,0,497,5.0,0
C00418,Mesa Vista,2023-04-30,65+,$60k-$89k,Urban core,Organic,Android,0,2,61.76,0,15,4.73,0
C00419,Lake City,2022-10-28,18-24,$60k-$89k,Urban core,Referral,iOS,0,8,163.26,0,42,4.81,1
C00420,Mesa Vista,2022-07-25,45-54,Under $35k,Inner suburb,Paid search,iOS,0,1,20.52,0,28,4.26,0
C00421,Lake City,2023-06-29,65+,$125k+,Inner suburb,Organic,iOS,1,38,771.58,4,36,5.0,0
C00422,Grand Junction,2023-06-24,25-34,,Inner suburb,Organic,iOS,0,2,43.29,1,26,4.8,0
C00423,Northport,2024-10-08,65+,$125k+,Urban core,Referral,Android,1,50,958.62,3,7,4.4,1
C00424,Riverton,2023-04-08,55-64,,Inner suburb,Referral,iOS,0,0,0.0,0,211,4.95,0
C00425,Mesa Vista,2023-08-15,25-34,$35k-$59k,Inner suburb,Paid search,iOS,1,2,37.1,1,29,4.69,0
C00426,Northport,2024-02-22,25-34,$35k-$59k,Inner suburb,Referral,iOS,0,16,441.42,5,8,5.0,0
C00427,Mesa Vista,2023-10-15,55-64,$60k-$89k,Urban core,Organic,iOS,0,1,27.95,0,13,4.89,0
C00428,Mesa Vista,2024-10-19,25-34,$90k-$124k,Outer suburb,Organic,iOS,0,4,115.2,0,57,4.79,0
C00429,Riverton,2024-10-14,35-44,$125k+,Inner suburb,Organic,Android,0,12,302.56,3,80,4.34,3
C00430,Mesa Vista,2024-07-03,25-34,Under $35k,Urban core,Partnership,iOS,0,3,69.83,1,25,4.78,0
C00431,Northport,2022-08-10,55-64,Under $35k,Inner suburb,Organic,iOS,0,2,25.88,0,21,4.68,0
C00432,Lake City,2022-04-21,18-24,Under $35k,Urban core,Social media,Android,0,1,20.53,1,18,4.93,0
C00433,Lake City,2024-10-28,55-64,Under $35k,Inner suburb,Organic,Android,0,1,14.58,0,79,4.46,0
C00434,Northport,2023-06-28,25-34,$60k-$89k,Inner suburb,Organic,Android,0,3,39.65,1,8,4.25,0
C00435,Mesa Vista,2023-03-16,25-34,$35k-$59k,Inner suburb,Organic,iOS,0,14,451.56,5,40,5.0,2
C00436,Mesa Vista,2024-10-20,18-24,,Inner suburb,Paid search,Android,1,3,69.44,1,36,4.13,0
C00437,Lake City,2023-07-18,45-54,$60k-$89k,Urban core,Paid search,Android,0,0,0.0,0,338,4.8,0
C00438,Mesa Vista,2022-07-31,25-34,$90k-$124k,Outer suburb,Organic,iOS,0,5,90.84,2,62,,0
C00439,Riverton,2022-12-11,25-34,$90k-$124k,Inner suburb,Organic,iOS,0,2,27.05,1,26,4.92,0
C00440,Riverton,2024-07-05,35-44,,Inner suburb,Referral,Android,0,7,234.57,2,35,4.55,1
C00441,Lake City,2024-01-02,45-54,Under $35k,Urban core,Social media,iOS,1,8,131.12,3,55,5.0,0
C00442,Mesa Vista,2022-09-10,25-34,,Urban core,Paid search,Android,0,16,332.33,2,4,5.0,0
C00443,Riverton,2024-06-02,55-64,$125k+,Inner suburb,Organic,iOS,0,3,58.27,0,1,4.68,0
C00444,Lake City,2023-06-02,18-24,,Outer suburb,Paid search,Android,0,8,211.61,2,18,4.46,0
C00445,Northport,2024-02-09,55-64,,Inner suburb,Referral,iOS,0,1,21.41,0,14,4.58,0
C00446,Lake City,2024-09-10,65+,,Outer suburb,Paid search,Android,0,2,42.39,1,12,4.63,0
C00447,Lake City,2022-03-28,45-54,$125k+,Urban core,Referral,Android,1,33,455.9,5,36,4.32,1
C00448,Mesa Vista,2022-11-16,18-24,,Urban core,Organic,Android,0,4,67.76,2,15,5.0,1
C00449,Lake City,2023-06-19,25-34,$35k-$59k,Outer suburb,Organic,Android,0,30,601.58,3,4,4.86,0
C00450,Riverton,2024-05-04,18-24,$60k-$89k,Outer suburb,Partnership,Android,0,3,79.59,0,16,5.0,0
C00451,Lake City,2022-09-29,25-34,$60k-$89k,Inner suburb,Social media,iOS,0,1,26.39,0,13,4.92,0
C00452,Riverton,2022-03-31,25-34,$60k-$89k,Inner suburb,Organic,Android,0,21,592.04,3,2,5.0,0
C00453,Mesa Vista,2022-09-17,35-44,$60k-$89k,Urban core,Referral,iOS,0,7,195.6,1,22,4.86,0
C00454,Mesa Vista,2023-02-14,45-54,$35k-$59k,Inner suburb,Organic,iOS,0,9,231.87,3,60,4.81,0
C00455,Lake City,2023-04-06,65+,$60k-$89k,Inner suburb,Social media,iOS,0,1,14.21,0,3,4.88,0
C00456,Mesa Vista,2023-09-27,35-44,$60k-$89k,Urban core,Organic,Android,0,0,0.0,0,174,4.31,0
C00457,Northport,2022-11-03,25-34,Under $35k,Inner suburb,Organic,Android,0,0,0.0,0,329,4.67,0
C00458,Riverton,2024-09-10,65+,$35k-$59k,Inner suburb,Organic,iOS,1,3,52.4,1,15,4.72,0
C00459,Northport,2023-09-16,65+,$35k-$59k,Urban core,Partnership,iOS,0,0,0.0,0,254,4.51,0
C00460,Mesa Vista,2024-12-25,45-54,Under $35k,Urban core,Social media,iOS,0,0,0.0,0,491,4.78,0
C00461,Mesa Vista,2022-12-31,25-34,$60k-$89k,Urban core,Social media,Android,0,5,58.71,3,14,5.0,0
C00462,Grand Junction,2023-05-17,25-34,$35k-$59k,Urban core,Social media,iOS,0,3,68.87,1,24,4.53,0
C00463,Grand Junction,2024-09-19,25-34,$35k-$59k,Urban core,Partnership,iOS,0,11,196.38,2,4,4.71,0
C00464,Riverton,2023-04-06,45-54,$90k-$124k,Inner suburb,Organic,iOS,1,8,231.38,2,27,4.09,0
C00465,Riverton,2023-05-07,55-64,$60k-$89k,Urban core,Organic,iOS,0,4,117.93,0,25,4.5,0
C00466,Mesa Vista,2023-06-01,18-24,$125k+,Urban core,Organic,Android,1,20,482.94,5,5,5.0,1
C00467,Grand Junction,2024-03-18,25-34,$60k-$89k,Inner suburb,Organic,Android,0,4,106.96,1,1,4.89,0
